ï»¿datasetId,contigId,Average fold,Length,Reference GC,Covered percent,Covered bases,Plus reads,Minus reads,Median fold,Read GC,Complete Lineage,IMG scaffold_oid,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.1.29.1.6,scaffold00637,862.9,4107,0.5057,100,4107,12009,11978,880,0.5028,0.1.29.1.6,Ga0066474_100637,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold03499,4.8,974,0.4363,100,974,16,16,5,0.4363,0.1.29.1.6,Ga0066474_103499,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold03542,817.4,964,0.5145,100,964,2701,2759,851,0.5151,0.1.29.1.6,Ga0066474_103542,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold06364,1355.2,487,0.5975,100,487,2298,2414,1484,0.5902,0.1.29.1.6,Ga0066474_106364,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold07648,4.4,409,0.5403,100,409,7,6,5,0.5411,0.1.29.1.6,Ga0066474_107648,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold08483,5,376,0.5346,100,376,6,7,5,0.5489,0.1.29.1.6,Ga0066474_108483,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold11247,2.7,306,0.5752,100,306,3,3,3,0.6,0.1.29.1.6,Ga0066474_111247,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold12403,4,285,0.5018,100,285,4,4,4,0.5288,0.1.29.1.6,Ga0066474_112403,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold12577,2.2,282,0.6489,100,282,2,3,2,0.6453,0.1.29.1.6,Ga0066474_112577,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold14924,2.1,252,0.7143,100,252,2,2,2,0.7017,0.1.29.1.6,Ga0066474_114924,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold16092,2.4,241,0.6598,100,241,2,2,2,0.6701,0.1.29.1.6,Ga0066474_116092,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold16972,2.5,234,0.6282,100,234,2,2,2,0.626,0.1.29.1.6,Ga0066474_116972,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold19134,613.9,217,0.5576,100,217,562,470,630,0.5509,0.1.29.1.6,Ga0066474_119134,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold19153,4.5,217,0.553,100,217,3,4,5,0.5492,0.1.29.1.6,Ga0066474_119153,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold19388,2.2,214,0.6449,100,214,2,2,2,0.6569,0.1.29.1.6,Ga0066474_119388,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6,scaffold21259,5,200,0.485,100,200,3,5,5,0.4867,0.1.29.1.6,Ga0066474_121259,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,,,
0.1.29.1.6.0,scaffold00685,6.5,3936,0.6573,100,3936,86,87,6,0.6612,0.1.29.1.6.0,Ga0066474_100685,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold01203,5.8,2705,0.6033,100,2705,54,53,6,0.6026,0.1.29.1.6.0,Ga0066474_101203,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold02510,7.2,1433,0.6741,100,1433,37,35,7,0.6755,0.1.29.1.6.0,Ga0066474_102510,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold03738,7.5,900,0.6022,100,900,22,24,7,0.6043,0.1.29.1.6.0,Ga0066474_103738,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold09015,2.1,359,0.4958,100,359,3,2,2,0.5027,0.1.29.1.6.0,Ga0066474_109015,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold13425,4.4,268,0.6119,100,268,5,3,5,0.6125,0.1.29.1.6.0,Ga0066474_113425,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold13485,5.3,268,0.5224,100,268,5,5,5,0.4947,0.1.29.1.6.0,Ga0066474_113485,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold13489,3.1,268,0.597,100,268,3,3,3,0.5967,0.1.29.1.6.0,Ga0066474_113489,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold13719,1.7,264,0.7235,100,264,2,1,2,0.7222,0.1.29.1.6.0,Ga0066474_113719,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold14781,2.1,253,0.6759,100,253,2,2,2,0.6783,0.1.29.1.6.0,Ga0066474_114781,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold15268,2.3,248,0.6573,100,248,2,2,2,0.6517,0.1.29.1.6.0,Ga0066474_115268,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold17006,2.6,234,0.6154,100,234,2,2,2,0.6133,0.1.29.1.6.0,Ga0066474_117006,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold17066,2.1,233,0.6481,100,233,2,2,2,0.6483,0.1.29.1.6.0,Ga0066474_117066,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold17096,1.9,233,0.5408,100,233,2,2,2,0.5576,0.1.29.1.6.0,Ga0066474_117096,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold17711,4.2,228,0.6009,100,228,4,3,4,0.5867,0.1.29.1.6.0,Ga0066474_117711,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold18826,2.7,219,0.6941,100,219,2,2,2,0.6967,0.1.29.1.6.0,Ga0066474_118826,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold18928,2.5,218,0.6606,100,218,2,2,2,0.6633,0.1.29.1.6.0,Ga0066474_118928,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold19566,3.2,213,0.6009,100,213,3,2,3,0.6067,0.1.29.1.6.0,Ga0066474_119566,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold20057,2.6,209,0.6555,100,209,3,2,3,0.6479,0.1.29.1.6.0,Ga0066474_120057,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold20756,3.3,203,0.665,100,203,3,3,3,0.68,0.1.29.1.6.0,Ga0066474_120756,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
0.1.29.1.6.0,scaffold06075,3.3,510,0.6588,100,510,6,6,3,0.6396,0.1.29.1.6.0.0,Ga0066474_106075,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold06605,2.4,470,0.6,100,470,4,4,3,0.6092,0.1.29.1.6.0.0,Ga0066474_106605,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold10316,3.5,325,0.4215,100,325,5,3,4,0.4267,0.1.29.1.6.0.0,Ga0066474_110316,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold10522,3.1,320,0.6875,100,320,3,4,3,0.6743,0.1.29.1.6.0.0,Ga0066474_110522,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold12278,2.9,287,0.5157,100,287,3,3,3,0.5006,0.1.29.1.6.0.0,Ga0066474_112278,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold12610,4.1,281,0.6797,100,281,5,3,4,0.6754,0.1.29.1.6.0.0,Ga0066474_112610,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold12611,3.5,281,0.6406,100,281,4,3,4,0.6429,0.1.29.1.6.0.0,Ga0066474_112611,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold12693,2.1,280,0.6714,100,280,2,2,2,0.67,0.1.29.1.6.0.0,Ga0066474_112693,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold12844,1.4,278,0.6295,100,278,1,2,1,0.6244,0.1.29.1.6.0.0,Ga0066474_112844,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold13125,1337.4,274,0.4964,100,274,1426,1340,1427,0.4985,0.1.29.1.6.0.0,Ga0066474_113125,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold14092,3.9,259,0.5946,100,259,3,4,4,0.619,0.1.29.1.6.0.0,Ga0066474_114092,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold16932,2097.7,235,0.5234,100,235,1948,1938,2197,0.5144,0.1.29.1.6.0.0,Ga0066474_116932,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold16960,3.5,234,0.594,100,234,4,2,3,0.6022,0.1.29.1.6.0.0,Ga0066474_116960,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold18686,2.6,220,0.6091,100,220,2,2,3,0.6117,0.1.29.1.6.0.0,Ga0066474_118686,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold18990,2.7,218,0.6651,100,218,1,3,2,0.6745,0.1.29.1.6.0.0,Ga0066474_118990,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold19399,1.8,214,0.5514,100,214,2,1,2,0.5311,0.1.29.1.6.0.0,Ga0066474_119399,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold20651,3.4,204,0.6422,100,204,2,3,3,0.6247,0.1.29.1.6.0.0,Ga0066474_120651,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,
0.1.29.1.6.0,scaffold02122,5.3,1694,0.6263,100,1694,31,31,6,0.6272,0.1.29.1.6.0.1,Ga0066474_102122,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold02297,6.3,1574,0.6811,100,1574,33,34,5,0.6816,0.1.29.1.6.0.1,Ga0066474_102297,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold02502,5.5,1439,0.6345,100,1439,29,26,5,0.6392,0.1.29.1.6.0.1,Ga0066474_102502,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold02952,4.2,1184,0.4552,100,1184,18,16,4,0.4565,0.1.29.1.6.0.1,Ga0066474_102952,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold03107,5.9,1113,0.5966,98.2929,1094,21,23,5,0.5892,0.1.29.1.6.0.1,Ga0066474_103107,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold04207,9.1,782,0.6496,100,782,23,25,9,0.6439,0.1.29.1.6.0.1,Ga0066474_104207,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold04537,7.7,708,0.5833,100,708,18,19,8,0.5732,0.1.29.1.6.0.1,Ga0066474_104537,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold06486,3.2,479,0.6889,100,479,6,5,3,0.702,0.1.29.1.6.0.1,Ga0066474_106486,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold06672,3.1,466,0.6652,100,466,5,5,2,0.6691,0.1.29.1.6.0.1,Ga0066474_106672,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold07634,2.4,410,0.6878,100,410,4,3,2,0.6886,0.1.29.1.6.0.1,Ga0066474_107634,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold07963,4.4,395,0.3772,100,395,5,7,4,0.3617,0.1.29.1.6.0.1,Ga0066474_107963,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold08233,2.5,385,0.7065,100,385,3,4,2,0.6933,0.1.29.1.6.0.1,Ga0066474_108233,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold08870,1.9,364,0.6758,100,364,3,2,2,0.6733,0.1.29.1.6.0.1,Ga0066474_108870,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold10894,2.1,313,0.6741,100,313,3,2,2,0.6667,0.1.29.1.6.0.1,Ga0066474_110894,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold11253,2.5,306,0.6046,100,306,3,3,3,0.6238,0.1.29.1.6.0.1,Ga0066474_111253,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold11705,2.8,297,0.6296,100,297,3,3,3,0.6333,0.1.29.1.6.0.1,Ga0066474_111705,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold11896,2.9,294,0.6361,100,294,3,3,3,0.6533,0.1.29.1.6.0.1,Ga0066474_111896,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold12493,2.9,283,0.6749,100,283,2,4,3,0.6667,0.1.29.1.6.0.1,Ga0066474_112493,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold12506,3,283,0.682,100,283,3,3,3,0.6767,0.1.29.1.6.0.1,Ga0066474_112506,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold13307,3.6,270,0.6185,100,270,4,3,3,0.6086,0.1.29.1.6.0.1,Ga0066474_113307,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold13399,3.2,269,0.5799,100,269,3,3,3,0.5689,0.1.29.1.6.0.1,Ga0066474_113399,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold13616,4.3,265,0.6981,100,265,3,5,4,0.69,0.1.29.1.6.0.1,Ga0066474_113616,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold13954,3,261,0.6015,100,261,3,3,3,0.5987,0.1.29.1.6.0.1,Ga0066474_113954,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold14201,2.5,258,0.6357,100,258,3,2,2,0.6213,0.1.29.1.6.0.1,Ga0066474_114201,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold14215,2.6,258,0.7287,100,258,3,2,3,0.7263,0.1.29.1.6.0.1,Ga0066474_114215,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold14692,2.9,254,0.6457,100,254,3,2,3,0.6347,0.1.29.1.6.0.1,Ga0066474_114692,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold15389,2.3,247,0.587,100,247,2,2,2,0.5719,0.1.29.1.6.0.1,Ga0066474_115389,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold15652,2.6,245,0.698,100,245,2,3,3,0.712,0.1.29.1.6.0.1,Ga0066474_115652,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold15656,2.1,245,0.7347,100,245,2,2,3,0.7233,0.1.29.1.6.0.1,Ga0066474_115656,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold16657,2.5,237,0.6878,100,237,2,2,3,0.6717,0.1.29.1.6.0.1,Ga0066474_116657,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold17554,5,229,0.7249,100,229,5,4,5,0.723,0.1.29.1.6.0.1,Ga0066474_117554,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold17589,2.5,229,0.7162,100,229,2,2,2,0.715,0.1.29.1.6.0.1,Ga0066474_117589,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold18272,2.8,223,0.6547,100,223,2,3,3,0.6747,0.1.29.1.6.0.1,Ga0066474_118272,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold18555,2.3,221,0.6018,100,221,2,2,2,0.6,0.1.29.1.6.0.1,Ga0066474_118555,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold19757,3.6,211,0.6256,100,211,3,2,3,0.6467,0.1.29.1.6.0.1,Ga0066474_119757,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold19782,1.8,211,0.6682,100,211,2,1,2,0.6556,0.1.29.1.6.0.1,Ga0066474_119782,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold20114,2.6,208,0.5721,100,208,2,2,2,0.5735,0.1.29.1.6.0.1,Ga0066474_120114,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
0.1.29.1.6.0,scaffold04979,4.8,634,0.4117,100,634,9,12,5,0.4225,0.1.29.1.6.0.2,Ga0066474_104979,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,
0.1.29.1.6.0,scaffold10372,3.5,324,0.6667,100,324,3,5,4,0.6742,0.1.29.1.6.0.2,Ga0066474_110372,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,
0.1.29.1.6.0,scaffold11512,2,301,0.3987,100,301,2,3,2,0.4038,0.1.29.1.6.0.2,Ga0066474_111512,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,
0.1.29.1.6.0,scaffold12330,2.6,286,0.6259,100,286,2,3,3,0.616,0.1.29.1.6.0.2,Ga0066474_112330,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,
0.1.29.1.6.0,scaffold14633,1.2,254,0.4803,100,254,1,1,1,0.47,0.1.29.1.6.0.2,Ga0066474_114633,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,
0.1.29.1.6.0,scaffold15775,2.5,244,0.6393,100,244,2,2,2,0.6433,0.1.29.1.6.0.2,Ga0066474_115775,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,
0.1.29.1.6.0,scaffold21058,2.9,201,0.5622,100,201,1,3,3,0.5676,0.1.29.1.6.0.2,Ga0066474_121058,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,
0.1.29.1.6.0,scaffold16020,2.3,242,0.5992,100,242,2,2,2,0.5884,0.1.29.1.6.0.3,Ga0066474_116020,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azospira,
0.1.29.1.6.0,scaffold07150,2.9,436,0.6491,100,436,5,4,3,0.6399,0.1.29.1.6.0.4,Ga0066474_107150,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio,
0.1.29.1.6.0,scaffold11309,2.6,305,0.5902,100,305,2,4,2,0.5789,0.1.29.1.6.0.4,Ga0066474_111309,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio,
0.1.29.1.6.0,scaffold15243,2.4,249,0.6867,100,249,2,2,2,0.6851,0.1.29.1.6.0.4,Ga0066474_115243,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio,
0.1.29.1.6.0,scaffold17302,2.3,231,0.4156,100,231,2,2,2,0.4207,0.1.29.1.6.0.4,Ga0066474_117302,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio,
0.1.29.1.6.0,scaffold17970,557.8,226,0.5265,100,226,477,442,574,0.5244,0.1.29.1.6.0.4,Ga0066474_117970,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio,
0.1.29.1.6.0,scaffold18005,3.7,226,0.5442,88.0531,199,2,4,4,0.5326,0.1.29.1.6.0.4,Ga0066474_118005,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio,
0.1.29.1.6.0,scaffold19778,3.2,211,0.654,100,211,4,1,3,0.6388,0.1.29.1.6.0.4,Ga0066474_119778,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azovibrio,
0.1.29.1.6.0,scaffold01373,6.2,2490,0.4394,100,2490,52,51,6,0.439,0.1.29.1.6.0.6,Ga0066474_101373,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold01707,7.1,2058,0.6011,100,2058,50,50,6,0.5991,0.1.29.1.6.0.6,Ga0066474_101707,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold03408,8.2,1006,0.5835,100,1006,29,27,8,0.5808,0.1.29.1.6.0.6,Ga0066474_103408,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold04471,8.5,721,0.6325,100,721,20,22,8,0.6279,0.1.29.1.6.0.6,Ga0066474_104471,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold04508,6.7,715,0.572,100,715,16,16,6,0.5563,0.1.29.1.6.0.6,Ga0066474_104508,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold04889,739.9,649,0.5378,100,649,1642,1670,822,0.5414,0.1.29.1.6.0.6,Ga0066474_104889,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold04950,5.9,638,0.674,100,638,13,13,6,0.6745,0.1.29.1.6.0.6,Ga0066474_104950,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold05320,3.5,586,0.6143,100,586,6,8,3,0.5879,0.1.29.1.6.0.6,Ga0066474_105320,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold06164,3,503,0.6382,100,503,5,5,3,0.6427,0.1.29.1.6.0.6,Ga0066474_106164,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold06178,5.8,502,0.4422,100,502,9,11,5,0.4571,0.1.29.1.6.0.6,Ga0066474_106178,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold06444,4,481,0.5967,100,481,5,8,4,0.5978,0.1.29.1.6.0.6,Ga0066474_106444,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold09904,2.5,335,0.6418,100,335,3,3,3,0.6288,0.1.29.1.6.0.6,Ga0066474_109904,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
0.1.29.1.6.0,scaffold10133,3.3,330,0.5818,100,330,4,4,3,0.5796,0.1.29.1.6.0.6,Ga0066474_110133,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
